"max_Re_eigen_jacobian","alpha_H","alpha_L","trait_matching","n_spe_H_val","n_spe_L_val","num_persistent_species","simulation_converged","trait_quartile"
-0.0913923863756021,0.309225398814306,1.63927764398977,0.470277322782204,37,33,67,TRUE,"Trait matching (Q2)"
-0.0520402182610745,4.67930103535764,2.13358047418296,0.285221365070902,33,41,72,TRUE,"Trait matching (Q1)"
-0.136922919918106,3.99508814676665,2.47494766372256,0.494671233836561,47,32,63,TRUE,"Trait matching (Q2)"
-0.0679886246131046,3.07831926387735,1.08455177862197,0.883458180224989,32,31,61,TRUE,"Trait matching (Q4)"
-0.126641635891027,1.26567244995385,2.8753837547265,0.503783736843616,13,14,25,TRUE,"Trait matching (Q2)"
-0.121215109339744,1.45314198918641,1.54593762708828,0.117130690289196,39,14,46,TRUE,"Trait matching (Q1)"
-0.0626527397159782,0.331485897768289,0.231961301760748,0.787420910701621,50,42,86,TRUE,"Trait matching (Q4)"
-0.137091081367789,3.43594028032385,3.31121021066792,0.940488333883695,35,13,36,TRUE,"Trait matching (Q4)"
-0.0755782421861145,1.65276800631545,2.5627052411437,0.917341702256817,31,22,42,TRUE,"Trait matching (Q4)"
-0.037711782732504,4.19266907614656,1.87848530011252,0.63322119966615,10,22,32,TRUE,"Trait matching (Q3)"
-0.0308239612384729,0.957444270607084,2.34738788101822,0.208665097830817,30,38,68,TRUE,"Trait matching (Q1)"
-0.204762111456757,2.53350135404617,3.39264826383442,0.824634564865846,15,10,19,TRUE,"Trait matching (Q4)"
-0.046475669522195,3.19032642175443,2.27429107995704,0.833459848060738,10,19,29,TRUE,"Trait matching (Q4)"
-0.173482539762896,3.95544229191728,2.99061311758123,0.970659480022732,33,12,34,TRUE,"Trait matching (Q4)"
-0.0422301677145671,4.77041947771795,1.46267786389217,0.392803592747077,36,50,84,TRUE,"Trait matching (Q2)"
-0.0503517249393621,2.42633425281383,1.64505964145064,0.304565144726075,26,16,35,TRUE,"Trait matching (Q2)"
-0.081109495207306,2.36310065491125,4.24233916564845,0.808685463864822,40,41,81,TRUE,"Trait matching (Q4)"
-0.0293781338901408,2.30983058456331,2.76166340103373,0.0726632748031989,30,48,69,TRUE,"Trait matching (Q1)"
-0.0569356760183816,3.663618179271,1.99808492674492,0.135359845147468,20,24,41,TRUE,"Trait matching (Q1)"
-0.14413597982946,3.12813374679536,0.155411390587687,0.935676978563424,44,12,46,TRUE,"Trait matching (Q4)"
-0.0282075767041908,3.2755221996922,1.79067016812041,0.976943687850144,14,50,64,TRUE,"Trait matching (Q4)"
-0.0351848907563416,4.84478520113043,4.95699574239552,0.320345076092053,10,43,53,TRUE,"Trait matching (Q2)"
-0.0376617776972213,3.83032772224396,3.62128196517006,0.0881135025643744,23,29,48,TRUE,"Trait matching (Q1)"
-0.0479244507085422,2.99759649788029,0.242374953813851,0.423200503515545,14,15,28,TRUE,"Trait matching (Q2)"
-0.153393844993241,1.53640552656725,0.86102411034517,0.970752694422845,44,25,51,TRUE,"Trait matching (Q4)"
-0.0410658269543655,1.14879359141923,2.84023426007479,0.493229733780026,36,31,57,TRUE,"Trait matching (Q2)"
-0.0337479724331648,2.99451820552349,0.488553053000942,0.0626801097416319,19,35,53,TRUE,"Trait matching (Q1)"
-0.0811677274033738,3.54533147183247,1.55697850626893,0.670110264117829,37,24,54,TRUE,"Trait matching (Q3)"
-0.0717723738630149,4.67524392879568,1.55846464796923,0.870955850346945,32,23,49,TRUE,"Trait matching (Q4)"
-0.0272690565040344,2.74911595508456,3.02237829426304,0.664701077982318,19,34,53,TRUE,"Trait matching (Q3)"
-0.0348238910879156,0.626080686924979,3.01336011034437,0.143450970051344,18,36,52,TRUE,"Trait matching (Q1)"
-0.112604925281868,0.316271921619773,3.68273601052351,0.312033727345988,39,29,56,TRUE,"Trait matching (Q2)"
-0.12005328305846,2.59574305149727,4.05447497498244,0.858270373230334,32,33,65,TRUE,"Trait matching (Q4)"
-0.126076295964684,4.67148873372935,4.79992824490182,0.95712667342741,42,17,46,TRUE,"Trait matching (Q4)"
-0.0304475041689581,1.38701427727938,1.24514108640142,0.499070295528509,17,37,54,TRUE,"Trait matching (Q2)"
-0.0270354664073103,0.586726503679529,0.788824552437291,0.868372966698371,13,28,41,TRUE,"Trait matching (Q4)"
-0.0389095434401991,1.67137218522839,3.13716804608703,0.161374100926332,16,35,48,TRUE,"Trait matching (Q1)"
-0.124390422354877,2.8463904990349,1.21918258722872,0.0974604164832272,47,10,49,TRUE,"Trait matching (Q1)"
-0.038631056368829,1.32257829653099,4.09325716551393,0.242334259522613,29,39,64,TRUE,"Trait matching (Q1)"
-0.147432766203777,1.72485586605035,1.05517307994887,0.398411591839977,47,24,55,TRUE,"Trait matching (Q2)"
-0.037254806194214,2.3736739566084,1.00323156220838,0.204365666129161,30,34,60,TRUE,"Trait matching (Q1)"
-0.0431638485296695,0.726229887222871,1.84734460897744,0.383915831812192,32,37,66,TRUE,"Trait matching (Q2)"
-0.145518820475253,3.32291677128524,4.88431174540892,0.319873515504878,50,18,52,TRUE,"Trait matching (Q2)"
-0.12058318704964,1.23021770035848,0.545252774609253,0.07600904898718,49,15,52,TRUE,"Trait matching (Q1)"
-0.149236804881215,4.39914429676719,4.47130566928536,0.738991074322257,33,11,34,TRUE,"Trait matching (Q3)"
-0.115103844193049,3.75781281036325,4.2100794496946,0.496263955137692,48,36,70,TRUE,"Trait matching (Q2)"
-0.0395760729650054,0.179339456371963,3.0289841175545,0.357720058516134,36,43,76,TRUE,"Trait matching (Q2)"
-0.089999019423153,4.98916514916345,3.49343132576905,0.50758024090901,26,16,36,TRUE,"Trait matching (Q2)"
-0.0403069061932713,1.62664949311875,1.03882601484656,0.452485336037353,11,28,37,TRUE,"Trait matching (Q2)"
-0.0928338931212963,3.78340824972838,2.97121905605309,0.904855974391103,50,45,90,TRUE,"Trait matching (Q4)"
-0.0761471919649297,0.340018214192241,4.9723958352115,0.492150234919973,30,27,55,TRUE,"Trait matching (Q2)"
-0.0473278433778323,4.1568232816644,2.77352302684449,0.944448325678241,16,30,46,TRUE,"Trait matching (Q4)"
-0.0731096610933046,0.701276666950434,2.52383147017099,0.875149395281915,27,23,47,TRUE,"Trait matching (Q4)"
-0.0989614587361422,3.86014358489774,1.29967737826519,0.435622308170423,46,27,58,TRUE,"Trait matching (Q2)"
-0.0571822737002613,4.27107020514086,4.59616723353975,0.602189424831886,22,26,48,TRUE,"Trait matching (Q3)"
-0.0453759496585393,1.30953929037787,3.62109588226303,0.788291127723642,18,28,46,TRUE,"Trait matching (Q4)"
-0.0801008729223229,0.762314215535298,4.03214134974405,0.728403364028782,16,15,28,TRUE,"Trait matching (Q3)"
-0.117032326506364,1.57223729649559,1.53689967584796,0.864766581531148,48,23,51,TRUE,"Trait matching (Q4)"
-0.0645435422301271,3.03292366210371,4.74395157885738,0.504957974981517,28,27,50,TRUE,"Trait matching (Q2)"
-0.0288108985534054,4.55359570565633,4.39040803466924,0.496700409031473,41,43,76,TRUE,"Trait matching (Q2)"
-0.0405412825663296,1.23613273375668,0.611635025124997,0.093666436849162,12,34,46,TRUE,"Trait matching (Q1)"
-0.0176076230510839,2.48319660779089,1.93030952825211,0.414629899675492,37,48,84,TRUE,"Trait matching (Q2)"
-0.0123958123721752,1.56359576969407,4.55494992667809,0.532620491762646,10,40,50,TRUE,"Trait matching (Q3)"
-0.114137629773508,3.4079717239365,2.75886524585076,0.652900164213497,49,27,59,TRUE,"Trait matching (Q3)"
-0.0237224132731814,4.63507127598859,3.4087994787842,0.175832138699479,11,25,36,TRUE,"Trait matching (Q1)"
-0.0209714092910473,1.60910248756409,0.221279453253374,0.947056719951797,22,43,65,TRUE,"Trait matching (Q4)"
-0.020989468571704,1.79488191613927,2.85316653782502,0.53693455910543,28,48,76,TRUE,"Trait matching (Q3)"
-0.144236904135556,4.36826075194404,3.03219390683807,0.808413940737955,45,26,54,TRUE,"Trait matching (Q4)"
-0.149646995037144,3.45818794798106,1.78944386658259,0.63366840534145,42,14,45,TRUE,"Trait matching (Q3)"
-0.0654155496677054,2.27671729167923,1.32857648888603,0.923659804882482,47,38,84,TRUE,"Trait matching (Q4)"
-0.0630123414770786,1.55629193526693,3.00002497504465,0.780910725239664,25,21,45,TRUE,"Trait matching (Q4)"
-0.0687461906001138,1.03911145590246,1.38565354980528,0.812904639088083,45,42,80,TRUE,"Trait matching (Q4)"
-0.0313498770465911,4.00147910229862,2.27035729563795,0.388703540468123,14,43,57,TRUE,"Trait matching (Q2)"
-0.0757172315971577,3.5977965046186,1.25804167706519,0.850484762468841,41,30,57,TRUE,"Trait matching (Q4)"
-0.0152415616169874,1.7274858802557,3.80903132725507,0.844806884648278,10,18,28,TRUE,"Trait matching (Q4)"
-0.136264978391299,3.56627508299425,0.416445614537224,0.203606916696299,37,22,47,TRUE,"Trait matching (Q1)"
-0.0989661670894913,3.63616551738232,4.93809681967832,0.754857063072268,27,23,46,TRUE,"Trait matching (Q3)"
-0.0429057589515152,1.71273851417936,4.38863731455058,0.537512102455366,19,16,31,TRUE,"Trait matching (Q3)"
-0.0307707929264391,1.03224054560997,1.47714533144608,0.137709829048254,23,27,45,TRUE,"Trait matching (Q1)"
-0.0342110656444147,3.26742961653508,3.59983498929068,0.990395062125754,12,50,62,TRUE,"Trait matching (Q4)"
-0.0480430195318569,0.495630465447903,0.176671567605808,0.742617775488179,46,49,92,TRUE,"Trait matching (Q3)"
-0.0658304862696096,0.878227811772376,1.55129356775433,0.758100306813139,19,16,31,TRUE,"Trait matching (Q3)"
-0.0390853422435942,3.47407728317194,0.927595980465412,0.365933751163539,30,36,60,TRUE,"Trait matching (Q2)"
-0.145797086027609,4.33426666539162,0.520218556048349,0.750677959132008,35,16,39,TRUE,"Trait matching (Q3)"
-0.0617261013382037,3.6211074620951,0.142720770090818,0.880208698951174,26,36,62,TRUE,"Trait matching (Q4)"
-0.0692862417708388,2.89306196966209,3.51522468263283,0.167664571502246,41,27,61,TRUE,"Trait matching (Q1)"
-0.0549818175430539,1.66221929597668,1.68960899813101,0.221497031999752,29,37,66,TRUE,"Trait matching (Q1)"
-0.0421358525172173,4.25811254652217,3.10753563069738,0.507600784953684,26,36,62,TRUE,"Trait matching (Q2)"
-0.161558423346497,4.86015466274694,1.90927946823649,0.363630895584356,42,24,53,TRUE,"Trait matching (Q2)"
-0.0545360292738265,0.247459925012663,1.68629895779304,0.698065524245612,48,49,97,TRUE,"Trait matching (Q3)"
-0.0306607409092368,2.05069101881236,0.230794080998749,0.691508902562782,18,44,62,TRUE,"Trait matching (Q3)"
-0.13558120385052,4.94688819162548,2.21490033436567,0.296477249183226,28,21,46,TRUE,"Trait matching (Q2)"
-0.154497662548633,1.10740188742056,1.88581919763237,0.414523761416785,26,17,34,TRUE,"Trait matching (Q2)"
-0.0549296523061344,2.86874598008581,1.82444394216873,0.372218297852669,48,40,79,TRUE,"Trait matching (Q2)"
-0.131950025551685,2.68211872316897,2.69363294239156,0.514133491227403,30,25,50,TRUE,"Trait matching (Q2)"
-0.133356944312257,4.70440702745691,4.4118481001351,0.906675708491821,38,18,43,TRUE,"Trait matching (Q4)"
-0.140913074251016,4.88380450755358,1.97862545843236,0.767289618623909,49,10,49,TRUE,"Trait matching (Q4)"
-0.108293590922488,1.2284128786996,4.81663560727611,0.888960475695785,34,29,61,TRUE,"Trait matching (Q4)"
-0.0579924737826302,3.11692846007645,2.93993136263452,0.780966693826485,25,40,64,TRUE,"Trait matching (Q4)"
-0.0874440718863273,0.84380746469833,1.95666499901563,0.561315597174689,44,44,88,TRUE,"Trait matching (Q3)"
-0.0509619166058589,4.61013928288594,0.836403571302071,0.826045143126976,23,31,54,TRUE,"Trait matching (Q4)"
-0.0354251210013097,3.44277314259671,1.42070760251954,0.701707313163206,29,46,75,TRUE,"Trait matching (Q3)"
-0.0623182328818999,1.72523297020234,0.240021940553561,0.514251582103316,47,39,84,TRUE,"Trait matching (Q2)"
-0.0223520893957303,0.854790135053918,1.79719074978493,0.619224127964117,22,47,69,TRUE,"Trait matching (Q3)"
-0.0776939159584196,3.3143833023496,2.9846519138664,0.973867263610009,39,27,52,TRUE,"Trait matching (Q4)"
-0.0412298874925294,3.0424914159812,3.78649792517535,0.860521600395441,26,39,65,TRUE,"Trait matching (Q4)"
-0.130042198842978,0.680905679473653,0.792993743671104,0.846527900057845,46,26,56,TRUE,"Trait matching (Q4)"
-0.0350409916897243,4.78033698629588,0.109799671918154,0.841176861000713,29,45,74,TRUE,"Trait matching (Q4)"
-0.0351820964076519,0.695348472800106,2.35196220804937,0.0637299309950322,24,48,69,TRUE,"Trait matching (Q1)"
-0.113302741072759,3.73110224725679,2.23344178986736,0.347074481169693,49,14,49,TRUE,"Trait matching (Q2)"
-0.0782343095611351,0.275868512690067,1.24620630638674,0.154864721698686,15,17,31,TRUE,"Trait matching (Q1)"
-0.0885944702934979,3.64977647084743,1.2778316962067,0.0574104943778366,46,17,55,TRUE,"Trait matching (Q1)"
-0.0368256778776844,2.44933480513282,4.20171417761594,0.116594985302072,45,46,87,TRUE,"Trait matching (Q1)"
-0.0619848826291075,4.55826087854803,1.618111373391,0.571649116277695,43,40,81,TRUE,"Trait matching (Q3)"
-0.0549104514695623,1.06047225999646,2.92613201541826,0.220199305308051,34,30,58,TRUE,"Trait matching (Q1)"
-0.0843482967649934,3.71546322479844,1.34589726105332,0.706804909976199,47,20,51,TRUE,"Trait matching (Q3)"
-0.152061914445802,3.75905930646695,4.81419961084612,0.949890019977465,42,36,77,TRUE,"Trait matching (Q4)"
-0.134401677450255,2.16406630934216,1.75975606893189,0.399093457707204,48,13,50,TRUE,"Trait matching (Q2)"
-0.0722620616472761,2.31868683476932,3.34063964430243,0.191843886650167,16,12,25,TRUE,"Trait matching (Q1)"
-0.138741152511473,2.12454392341897,3.55529151507653,0.839707387820818,31,12,32,TRUE,"Trait matching (Q4)"
-0.129098850432277,1.70508076436818,4.13489497965202,0.703311752842274,49,17,52,TRUE,"Trait matching (Q3)"
-0.0457776600690362,3.93343063653447,4.15371465380304,0.955676163453609,29,47,76,TRUE,"Trait matching (Q4)"
-0.0495241846545491,4.07520407112315,0.846193956676871,0.300524512690026,47,45,83,TRUE,"Trait matching (Q2)"
-0.0394130068302501,3.86837792233564,4.27703659748659,0.382034236646723,12,21,31,TRUE,"Trait matching (Q2)"
-0.0355064279591929,4.82953498954885,1.14041541004553,0.309321607986931,29,44,72,TRUE,"Trait matching (Q2)"
-0.030422265104366,1.22559169307351,3.08963098679669,0.112145689351019,19,33,50,TRUE,"Trait matching (Q1)"
-0.104899444606527,2.4547969084233,2.65663720318116,0.172770374431275,42,17,46,TRUE,"Trait matching (Q1)"
-0.0872032631639036,3.25588625390083,1.7347342974972,0.0773429619963281,47,28,63,TRUE,"Trait matching (Q1)"
-0.0272287541728582,4.91133129224181,1.72590471920557,0.714798895257991,25,47,72,TRUE,"Trait matching (Q3)"
-0.0256144326816891,0.715705195907503,3.00035094842315,0.813138914853334,11,47,58,TRUE,"Trait matching (Q4)"
-0.0493385659205712,2.62609407887794,4.31165187386796,0.87506616137689,32,35,60,TRUE,"Trait matching (Q4)"
-0.0231652739842998,2.98527062637731,1.18219575262628,0.955545466789044,28,42,70,TRUE,"Trait matching (Q4)"
-0.069407447964905,0.115666000638157,3.76422341447324,0.462094888801221,44,45,89,TRUE,"Trait matching (Q2)"
-0.0373482755366,3.32759976503439,3.94405904226005,0.533222248905804,15,25,40,TRUE,"Trait matching (Q3)"
-0.0592264593752321,1.74195391125977,3.77315185731277,0.99120266449172,31,40,71,TRUE,"Trait matching (Q4)"
-0.148641140824205,1.28304673708044,1.86998776043765,0.698480416403618,47,26,58,TRUE,"Trait matching (Q3)"
-0.143922045378682,4.84951702062972,2.41670478833839,0.82014385368675,36,19,40,TRUE,"Trait matching (Q4)"
-0.0739367001277337,4.01595293194987,3.88120610383339,0.388881563418545,46,34,74,TRUE,"Trait matching (Q2)"
-0.047718488709963,1.61657522548921,2.3022167023737,0.398960982018616,28,21,45,TRUE,"Trait matching (Q2)"
-0.0107633932358933,2.30788790620863,4.4120533450041,0.705526325432584,12,31,43,TRUE,"Trait matching (Q3)"
-0.0678526423158774,3.32000892725773,2.15321976691484,0.0879053094191477,32,41,70,TRUE,"Trait matching (Q1)"
-0.0491691672607745,2.34107697149739,0.0169985182583332,0.429014320624992,25,32,57,TRUE,"Trait matching (Q2)"
-0.0154486605781526,3.96215113461949,0.483839574735612,0.41800028225407,12,34,46,TRUE,"Trait matching (Q2)"
-0.0906979245395259,0.351080310065299,2.68575743772089,0.73866827004822,27,19,36,TRUE,"Trait matching (Q3)"
-0.119040658382981,3.12767498893663,1.28250172594562,0.822717396519147,40,21,49,TRUE,"Trait matching (Q4)"
-0.0673111027726129,0.482245994498953,4.82790852780454,0.105500669660978,31,23,50,TRUE,"Trait matching (Q1)"
-0.0139497295696349,3.87024731375277,2.77137886383571,0.231877405371051,36,46,79,TRUE,"Trait matching (Q1)"
-0.0433807668594579,2.8867940697819,2.64261448290199,0.176396947528701,18,21,37,TRUE,"Trait matching (Q1)"
-0.12352320391269,0.20067282486707,2.13461696519516,0.555420231842436,46,30,59,TRUE,"Trait matching (Q3)"
-0.0380890573679534,4.72286694333889,3.56764955911785,0.658759817678947,32,48,80,TRUE,"Trait matching (Q3)"
-0.15557602001342,0.492785645183176,0.810791623080149,0.970047415688168,31,13,35,TRUE,"Trait matching (Q4)"
-0.0363765499536679,2.3356423038058,4.01523554464802,0.262415108981077,28,44,71,TRUE,"Trait matching (Q1)"
-0.0655297531157277,0.848225833615288,0.399695420637727,0.760033652710263,35,43,78,TRUE,"Trait matching (Q3)"
-0.141316522345085,1.98473604978062,0.945022765081376,0.878942479984835,36,17,39,TRUE,"Trait matching (Q4)"
-0.039279320741565,2.80154602369294,4.91049886331894,0.106210856803227,14,24,38,TRUE,"Trait matching (Q1)"
-0.0479135236354361,1.14688089583069,1.72579779871739,0.11177691136254,37,35,67,TRUE,"Trait matching (Q1)"
-0.0968247261878959,4.49589349911548,2.41049890173599,0.446203993272502,42,33,62,TRUE,"Trait matching (Q2)"
-0.0293033314862977,4.45807567564771,2.47887574369088,0.701325068739243,11,42,53,TRUE,"Trait matching (Q3)"
-0.0480814016821852,3.49131678813137,2.93149056495167,0.978166536276694,11,25,36,TRUE,"Trait matching (Q4)"
-0.0223878957010575,1.914182723267,0.0399284355808049,0.892103373678401,30,40,70,TRUE,"Trait matching (Q4)"
-0.105892417068298,1.25510853016749,3.50873843883164,0.75929678529501,20,14,27,TRUE,"Trait matching (Q3)"
-0.0697698497778735,3.54079810786061,3.01738484413363,0.624603548680898,17,18,33,TRUE,"Trait matching (Q3)"
-0.076957374696247,3.069822761463,0.24118565954268,0.894269556505606,25,26,51,TRUE,"Trait matching (Q4)"
-0.0894260364227555,2.27523271227255,3.63534372998402,0.332888496713713,26,16,32,TRUE,"Trait matching (Q2)"
-0.0400115026942722,4.55224431585521,4.39375694142655,0.284767639625352,25,23,43,TRUE,"Trait matching (Q1)"
-0.0261606999129703,2.98849350656383,0.875052657211199,0.618007279734593,10,41,51,TRUE,"Trait matching (Q3)"
-0.118296308895614,1.35389161412604,3.61898411181755,0.941651325661223,12,15,27,TRUE,"Trait matching (Q4)"
-0.0290235337019965,4.54515098361298,4.95169959729537,0.383166303974576,16,25,41,TRUE,"Trait matching (Q2)"
-0.0345475129630535,1.50502801290713,3.48340006428771,0.925937102059834,18,27,45,TRUE,"Trait matching (Q4)"
-0.128807637219642,3.72050924459472,4.37246833811514,0.974203830270562,26,16,32,TRUE,"Trait matching (Q4)"
-0.0337964188777089,1.00890365429223,4.18003521976061,0.508481130003929,20,28,46,TRUE,"Trait matching (Q2)"
-0.0448423199615531,4.620608628029,4.6287321834825,0.52643088895129,36,44,77,TRUE,"Trait matching (Q2)"
-0.115308511351401,3.65842965547927,1.88068445073441,0.885876149695832,30,13,32,TRUE,"Trait matching (Q4)"
-0.0363391864373085,4.29003176745027,2.49026892473921,0.0683924643089995,17,37,53,TRUE,"Trait matching (Q1)"
-0.0426876864124179,0.403025980340317,0.1780101202894,0.869562640518416,17,35,52,TRUE,"Trait matching (Q4)"
-0.0334542541716061,1.47662099683657,4.92346975952387,0.790354592096992,21,31,52,TRUE,"Trait matching (Q4)"
-0.00578793618947485,4.96004567597993,1.10364364110865,0.693590605969075,10,36,46,TRUE,"Trait matching (Q3)"
-0.0878667141953175,4.28852848126553,2.15512294787914,0.397476477711461,47,37,75,TRUE,"Trait matching (Q2)"
-0.0367255975559964,2.29981371900067,4.41438059322536,0.480834259255789,13,27,39,TRUE,"Trait matching (Q2)"
-0.0405182465548997,2.41831379476935,0.0077912223059684,0.441701516380999,15,35,50,TRUE,"Trait matching (Q2)"
-0.0591498787984562,2.36605426645838,1.15619635675102,0.548766800551675,32,39,71,TRUE,"Trait matching (Q3)"
-0.0257022082671781,4.25371748977341,4.87908796523698,0.886612215521745,11,39,50,TRUE,"Trait matching (Q4)"
-0.122811288009137,0.02785709570162,2.37199271796271,0.691332555562258,47,20,50,TRUE,"Trait matching (Q3)"
-0.124149300249409,4.51613452169113,0.534190195612609,0.391784411051776,48,25,52,TRUE,"Trait matching (Q2)"
-0.0309148775829722,1.87428997596726,2.89400463574566,0.256441504857503,13,21,34,TRUE,"Trait matching (Q1)"
-0.110034772453098,4.58742173854262,3.40621973620728,0.363945022167172,40,26,55,TRUE,"Trait matching (Q2)"
-0.0344517084291465,1.36506664101034,2.34941157628782,0.170283692562953,50,16,53,TRUE,"Trait matching (Q1)"
-0.0496686696464047,4.33821058832109,1.53665538644418,0.449867282656487,15,21,35,TRUE,"Trait matching (Q2)"
-0.0697882011533906,1.77385710296221,0.429936400614679,0.41621401583543,11,23,31,TRUE,"Trait matching (Q2)"
-0.0615709708813329,2.64230568776838,4.27809668821283,0.0817917896900326,29,22,45,TRUE,"Trait matching (Q1)"
-0.0263531909719067,3.70615220395848,4.55764618702233,0.942913967114873,14,49,63,TRUE,"Trait matching (Q4)"
-0.122831696981915,2.91161748114973,2.72776660392992,0.379056286904961,39,17,43,TRUE,"Trait matching (Q2)"
-0.0133725536279912,1.55615477240644,0.919515436980873,0.612463185493834,22,44,66,TRUE,"Trait matching (Q3)"
-0.0235804310788321,0.083548262482509,1.37171371141449,0.51387192736147,12,22,33,TRUE,"Trait matching (Q2)"
-0.0409736352514299,1.24374852748588,3.32662012893707,0.879745083919261,20,33,53,TRUE,"Trait matching (Q4)"
-0.0111767630896376,1.18301683687605,1.94768144050613,0.926590379455593,19,46,65,TRUE,"Trait matching (Q4)"
-0.133278707729815,3.67260253056884,3.84522431646474,0.832698828121647,17,11,23,TRUE,"Trait matching (Q4)"
-0.0668700009341545,0.0629042310174555,0.851379027590156,0.143718560435809,49,44,88,TRUE,"Trait matching (Q1)"
-0.0800428024630628,3.7992826779373,2.45916008600034,0.462127279071137,30,24,49,TRUE,"Trait matching (Q2)"
-0.0907489862501383,2.50709184794687,3.49803868797608,0.857044061867055,16,12,24,TRUE,"Trait matching (Q4)"
-0.155499364463727,0.357692956458777,1.19918220327236,0.938722983992193,38,14,38,TRUE,"Trait matching (Q4)"
-0.151000424768453,3.95513666677289,1.38641070923768,0.689694858994335,35,27,57,TRUE,"Trait matching (Q3)"
-0.036877011156627,1.26309740822762,4.90648369654082,0.969868130411487,13,48,61,TRUE,"Trait matching (Q4)"
-0.0666579950143528,3.14367577317171,4.42902382579632,0.074330646765884,44,43,83,TRUE,"Trait matching (Q1)"
-0.0720632700733598,4.67684792587534,2.61810580035672,0.95760423487518,26,35,61,TRUE,"Trait matching (Q4)"
-0.0234760549302892,1.68218726641499,1.37965461122803,0.685037039441522,27,50,77,TRUE,"Trait matching (Q3)"
-0.0527685794289752,4.5162068749778,4.34197214548476,0.304381721001118,37,39,74,TRUE,"Trait matching (Q2)"
-0.0333422644487675,1.75297198700719,2.19292792142369,0.0870362574001774,35,33,59,TRUE,"Trait matching (Q1)"
-0.0974002144236965,3.77287566079758,2.32157024205662,0.388328368565999,34,29,61,TRUE,"Trait matching (Q2)"
-0.0906058874707569,0.616618174826726,1.7000401741825,0.643047387921251,50,39,77,TRUE,"Trait matching (Q3)"
-0.0282075407134857,2.69272107630968,1.94963122019544,0.475326879310887,27,46,72,TRUE,"Trait matching (Q2)"
-0.158248346846278,1.50392498355359,0.488300391007215,0.890271966764703,28,21,43,TRUE,"Trait matching (Q4)"
-0.111633133387948,2.18108467175625,4.0852443757467,0.0877752785338089,31,21,45,TRUE,"Trait matching (Q1)"
-0.0442865571343744,2.33453921042383,3.79456849885173,0.652520220598672,23,36,59,TRUE,"Trait matching (Q3)"
-0.0512003076126335,2.26019292022102,4.13144667516463,0.537511962663848,35,20,45,TRUE,"Trait matching (Q3)"
-0.0679662896646798,2.74689401383512,0.310403244802728,0.921621423796751,39,39,77,TRUE,"Trait matching (Q4)"
-0.0126023579801244,3.41326132998802,0.888468661578372,0.619629978796002,27,45,72,TRUE,"Trait matching (Q3)"
-0.0480751704551272,4.71682620001957,1.46196565474384,0.429186918691266,47,41,72,TRUE,"Trait matching (Q2)"
-0.0317959592145038,2.55196942947805,3.03854473051615,0.953186848550104,25,50,75,TRUE,"Trait matching (Q4)"
-0.0304954556845845,0.222763343481347,4.46546924067661,0.218064038746525,18,44,60,TRUE,"Trait matching (Q1)"
-0.0835667665211607,2.2559836646542,1.25703015248291,0.240204833238386,49,16,57,TRUE,"Trait matching (Q1)"
-0.0290852374374929,3.69145910837688,3.00582528463565,0.121014405239839,12,35,46,TRUE,"Trait matching (Q1)"
-0.0734494691537664,1.32452598656528,2.61812548502348,0.797916391550098,50,46,92,TRUE,"Trait matching (Q4)"
-0.0494420820909572,1.66459205560386,4.77173840394244,0.197558669431601,30,19,39,TRUE,"Trait matching (Q1)"
-0.0389928229069198,1.53557648300193,0.520916684763506,0.239275782124605,22,45,67,TRUE,"Trait matching (Q1)"
-0.0278286329768796,4.58660893258639,0.448605141136795,0.74308373844251,13,44,57,TRUE,"Trait matching (Q3)"
-0.0792534914881975,2.67598891048692,0.438396310200915,0.956120554939844,41,44,85,TRUE,"Trait matching (Q4)"
-0.0323235554609835,2.48951607965864,3.25124601717107,0.802810101327486,15,49,64,TRUE,"Trait matching (Q4)"
-0.114464681176987,2.9320221231319,0.844039680669084,0.599662374623586,43,29,57,TRUE,"Trait matching (Q3)"
-0.142335874492258,0.505922269076109,1.66620859527029,0.603441033593845,43,10,44,TRUE,"Trait matching (Q3)"
-0.0563497580809243,3.80985666299239,3.53441621758975,0.0902305460185744,42,31,58,TRUE,"Trait matching (Q1)"
-0.0207678004252009,1.36897866614163,3.92844357062131,0.669186127604917,23,47,70,TRUE,"Trait matching (Q3)"
-0.142050421224523,2.52567503601313,3.05494874017313,0.912665957538411,46,11,46,TRUE,"Trait matching (Q4)"
-0.0268314376539898,0.0634515890851617,1.76271112402901,0.234291131107602,34,42,73,TRUE,"Trait matching (Q1)"
-0.157568206419016,4.31042743613943,0.564768161857501,0.305569577531423,29,17,39,TRUE,"Trait matching (Q2)"
-0.0549237187091224,3.26825996278785,4.42821960430592,0.402292331797071,16,25,41,TRUE,"Trait matching (Q2)"
-0.0645107054051013,2.41828178288415,3.24144679005258,0.488203310535755,38,44,82,TRUE,"Trait matching (Q2)"
-0.100715619979791,4.35107765020803,4.60639234865084,0.498607148975134,25,14,29,TRUE,"Trait matching (Q2)"
-0.0273423526428186,1.5792500867974,0.0194963358808309,0.113779745146167,45,39,75,TRUE,"Trait matching (Q1)"
-0.0919696265665404,3.99991361540742,3.1304255197756,0.675528862513602,31,19,39,TRUE,"Trait matching (Q3)"
-0.00868060096012877,2.39530834718607,2.01459900126792,0.219310420367401,15,49,64,TRUE,"Trait matching (Q1)"
