"","real_eigenvalue","power_H","power_L","complementarity"
"37285",3.64347568254322,1,1,0.75
"37286",4.84494354014806,1,1,0.75
"37287",3.36345774635733,1,1,0.75
"37288",5.57419355584156,1,1,0.75
"37289",4.42943690542764,1,1,0.75
"37290",4.32515351725691,1,1,0.75
"37291",4.50618391799706,1,1,0.75
"37292",4.23023545205283,1,1,0.75
"37293",3.95714311009369,1,1,0.75
"37294",3.59279918842388,1,1,0.75
"37295",4.55467877500411,1,1,0.75
"37296",4.1201473206142,1,1,0.75
"37297",5.29865059784006,1,1,0.75
"37298",4.17709933862312,1,1,0.75
"37299",4.97712255489452,1,1,0.75
"37300",4.37583046061,1,1,0.75
"37301",5.10059139591573,1,1,0.75
"37302",4.26874831070498,1,1,0.75
"37303",3.61070960328645,1,1,0.75
"37304",4.27508260307665,1,1,0.75
"37305",4.7347755269066,1,1,0.75
"37306",4.44401374885094,1,1,0.75
"37307",4.36754753192801,1,1,0.75
"37308",3.93598937358447,1,1,0.75
"37309",4.30214314639799,1,1,0.75
"37310",4.62411433165495,1,1,0.75
"37311",4.4577484235059,1,1,0.75
"37312",4.84445026034062,1,1,0.75
"37313",4.13748867379082,1,1,0.75
"37314",5.09304657342471,1,1,0.75
"37315",4.1670559159719,1,1,0.75
"37316",3.24430357017356,1,1,0.75
"37317",4.15541435026744,1,1,0.75
"37318",4.39872385848806,1,1,0.75
"37319",4.28054232121412,1,1,0.75
"37320",5.06570276801719,1,1,0.75
"37321",3.79710583969153,1,1,0.75
"37322",4.18146561719983,1,1,0.75
"37323",4.78995080910738,1,1,0.75
"37324",4.01071038186696,1,1,0.75
"37325",4.58394326214864,1,1,0.75
"37326",5.68827510457068,1,1,0.75
"37327",4.77986784659531,1,1,0.75
"37328",4.76726512925755,1,1,0.75
"37329",4.09839793034619,1,1,0.75
"37330",5.37895048893278,1,1,0.75
"37331",4.27867949017102,1,1,0.75
"37332",3.61431296572343,1,1,0.75
"37333",4.3070290145419,1,1,0.75
"37334",4.01585287013765,1,1,0.75
"37335",3.5350796226107,1,1,0.75
"37336",4.6059849298696,1,1,0.75
"37337",4.94971278039271,1,1,0.75
"37338",4.67506447427959,1,1,0.75
"37339",4.12166959674548,1,1,0.75
"37340",5.23303961305933,1,1,0.75
"37341",4.4080247103401,1,1,0.75
"37342",5.19093638786364,1,1,0.75
"37343",5.05814374621172,1,1,0.75
"37344",5.56434863656688,1,1,0.75
"37345",3.95198173587563,1,1,0.75
"37346",4.41677932461418,1,1,0.75
"37347",5.10925536956965,1,1,0.75
"37348",4.65602829962393,1,1,0.75
"37349",4.757268352175,1,1,0.75
"37350",5.40710001661238,1,1,0.75
"37351",3.98262216106291,1,1,0.75
"37352",4.41249443524355,1,1,0.75
"37353",4.78456384532695,1,1,0.75
"37354",4.08622419601982,1,1,0.75
"37355",5.87595678923404,1,1,0.75
"37356",4.22064236650315,1,1,0.75
"37357",5.60045212714255,1,1,0.75
"37358",4.98860993014511,1,1,0.75
"37359",4.64936981121642,1,1,0.75
"37360",3.57194834629758,1,1,0.75
"37361",4.9810981422089,1,1,0.75
"37362",4.15789876758638,1,1,0.75
"37363",3.86999809138489,1,1,0.75
"37364",3.93742633546695,1,1,0.75
"37365",5.17940712325716,1,1,0.75
"37366",4.17373601645546,1,1,0.75
"37367",4.25972835610181,1,1,0.75
"37368",4.72390625822589,1,1,0.75
"37369",4.93339880382212,1,1,0.75
"37370",4.06411739487138,1,1,0.75
"37371",4.50243050000322,1,1,0.75
"37372",5.45516270235091,1,1,0.75
"37373",4.46357041160826,1,1,0.75
"37374",3.64386917269915,1,1,0.75
"37375",4.10711509891352,1,1,0.75
"37376",5.58020306719743,1,1,0.75
"37377",4.02042416573563,1,1,0.75
"37378",4.52443330431341,1,1,0.75
"37379",5.37412037153061,1,1,0.75
"37380",3.687326081335,1,1,0.75
"37381",4.95988882003352,1,1,0.75
"37382",3.91550217379533,1,1,0.75
"37383",4.09857352362991,1,1,0.75
"37384",4.46314499327937,1,1,0.75
"37385",3.71321106107445,1,1,0.75
"37386",4.10258178419756,1,1,0.75
"37387",4.08303599503977,1,1,0.75
"37388",4.51427513814459,1,1,0.75
"37389",5.43793381046713,1,1,0.75
"37390",3.7606769968659,1,1,0.75
"37391",5.60217136645623,1,1,0.75
"37392",4.38394912756175,1,1,0.75
"37393",4.83583897256305,1,1,0.75
"37394",4.03660280656333,1,1,0.75
"37395",5.49721053665327,1,1,0.75
"37396",4.07827254605764,1,1,0.75
"37397",4.38012470340058,1,1,0.75
"37398",4.89003167743802,1,1,0.75
"37399",4.37457754532574,1,1,0.75
"37400",3.50602054288833,1,1,0.75
"37401",3.68545760216143,1,1,0.75
"37402",5.23008534249034,1,1,0.75
"37403",3.41719282519792,1,1,0.75
"37404",5.37103037409967,1,1,0.75
"37405",4.10030752476206,1,1,0.75
"37406",4.55491487134375,1,1,0.75
"37407",3.99516740731681,1,1,0.75
"37408",3.91840655874411,1,1,0.75
"37409",4.28458725042924,1,1,0.75
"37410",4.18483861406637,1,1,0.75
"37411",4.15046678574198,1,1,0.75
"37412",3.78195243340416,1,1,0.75
"37413",4.78534094937,1,1,0.75
"37414",4.17541414480803,1,1,0.75
"37415",5.50716406205066,1,1,0.75
"37416",3.88407459391785,1,1,0.75
"37417",4.74225189167589,1,1,0.75
"37418",3.31917209159957,1,1,0.75
"37419",4.07981245455206,1,1,0.75
"37420",4.17333496377327,1,1,0.75
"37421",5.1589919692827,1,1,0.75
"37422",4.18898303014894,1,1,0.75
"37423",5.58944428839152,1,1,0.75
"37424",4.0649107097767,1,1,0.75
"37425",4.70725603060813,1,1,0.75
"37426",5.10273952131123,1,1,0.75
"37427",5.25869159151148,1,1,0.75
"37428",4.13741893753931,1,1,0.75
"37429",3.32070224543544,1,1,0.75
"37430",5.13454737697953,1,1,0.75
"37431",4.65056619279075,1,1,0.75
"37432",3.91011882782419,1,1,0.75
"37433",3.6672143730953,1,1,0.75
"37434",5.36360136132412,1,1,0.75
"37435",4.27885404996423,1,1,0.75
"37436",4.37721152647294,1,1,0.75
"37437",4.80864546168614,1,1,0.75
"37438",5.49422054387302,1,1,0.75
"37439",5.74633752077397,1,1,0.75
"37440",5.23947425263384,1,1,0.75
"37441",4.49387924964714,1,1,0.75
"37442",4.71625310113983,1,1,0.75
"37443",4.73950712381549,1,1,0.75
"37444",5.32214817080764,1,1,0.75
"37445",3.5406072308324,1,1,0.75
"37446",4.31757043823434,1,1,0.75
"37447",4.088972227275,1,1,0.75
"37448",4.22245030789679,1,1,0.75
"37449",4.26856848237885,1,1,0.75
"37450",3.40117521537995,1,1,0.75
"37451",4.46972082759877,1,1,0.75
"37452",3.97128811010775,1,1,0.75
"37453",3.700837089135,1,1,0.75
"37454",5.55657113673204,1,1,0.75
"37455",4.13139823900707,1,1,0.75
"37456",4.01142595891104,1,1,0.75
"37457",3.58479420602427,1,1,0.75
"37458",4.495061696712,1,1,0.75
"37459",4.42378736538859,1,1,0.75
"37460",4.77169798955015,1,1,0.75
"37461",3.92946788236755,1,1,0.75
"37462",5.04798350259532,1,1,0.75
"37463",5.91116206450787,1,1,0.75
"37464",5.5229202234448,1,1,0.75
"37465",3.80069614671054,1,1,0.75
"37466",4.45961453128981,1,1,0.75
"37467",4.63680527930979,1,1,0.75
"37468",4.25157958330829,1,1,0.75
"37469",4.12393748207142,1,1,0.75
"37470",3.88505629224209,1,1,0.75
"37471",4.67394993249713,1,1,0.75
"37472",3.74968882663655,1,1,0.75
"37473",4.31680687505249,1,1,0.75
"37474",5.21365009948301,1,1,0.75
"37475",5.11958900875283,1,1,0.75
"37476",4.4332431770625,1,1,0.75
"37477",3.76429984376341,1,1,0.75
"37478",4.38875283886361,1,1,0.75
"37479",4.23251608296259,1,1,0.75
"37480",4.7589210705059,1,1,0.75
"37481",3.8337211508562,1,1,0.75
"37482",4.32717591328334,1,1,0.75
"37483",4.07726162471186,1,1,0.75
"37484",4.05301312521779,1,1,0.75
"37485",5.19504326747864,1,1,0.75
"37486",3.78687585084639,1,1,0.75
"37487",4.11324237284701,1,1,0.75
"37488",3.79614135662497,1,1,0.75
"37489",4.07166182352782,1,1,0.75
"37490",5.06851635673711,1,1,0.75
"37491",3.99633604221796,1,1,0.75
"37492",4.82923583698464,1,1,0.75
"37493",3.64027354788383,1,1,0.75
"37494",4.40756756175597,1,1,0.75
"37495",4.0038646840022,1,1,0.75
"37496",3.76448836843642,1,1,0.75
"37497",3.88842254638181,1,1,0.75
"37498",4.97701901748158,1,1,0.75
"37499",4.69980145159773,1,1,0.75
"37500",4.01019556797228,1,1,0.75
"37501",4.99977580710013,1,1,0.75
"37502",3.77124144150878,1,1,0.75
"37503",4.07710116472767,1,1,0.75
"37504",3.27613678911438,1,1,0.75
"37505",4.45443695767672,1,1,0.75
"37506",4.16284254042893,1,1,0.75
"37507",5.46700250381915,1,1,0.75
"37508",3.3783497803456,1,1,0.75
"37509",5.23188311104951,1,1,0.75
"37510",4.28076879625564,1,1,0.75
"37511",4.55219316317921,1,1,0.75
"37512",4.83230245444232,1,1,0.75
"37513",3.71103781675201,1,1,0.75
"37514",4.38815220332249,1,1,0.75
"37515",5.63415731207403,1,1,0.75
"37516",4.8379983809479,1,1,0.75
"37517",3.6804012964754,1,1,0.75
"37518",4.4240708467675,1,1,0.75
"37519",4.86666243780926,1,1,0.75
"37520",4.00332117673129,1,1,0.75
"37521",3.65344135646198,1,1,0.75
"37522",4.5725026089521,1,1,0.75
"37523",5.40803224183042,1,1,0.75
"37524",4.39778285219614,1,1,0.75
"37525",3.50959657507778,1,1,0.75
"37526",4.19923494257622,1,1,0.75
"37527",3.73779399709662,1,1,0.75
"37528",4.60464425624659,1,1,0.75
"37529",4.06142024534299,1,1,0.75
"37530",4.25620549531334,1,1,0.75
"37531",3.94280355090683,1,1,0.75
"37532",3.8722128782471,1,1,0.75
"37533",4.32360033420184,1,1,0.75
"37534",5.2820558016903,1,1,0.75
"37535",3.93270176075359,1,1,0.75
"37536",4.79637449170723,1,1,0.75
"37537",5.21369893052373,1,1,0.75
"37538",4.71391267539779,1,1,0.75
"37539",4.55471240708831,1,1,0.75
"37540",3.32963154883624,1,1,0.75
"37541",4.64501551227335,1,1,0.75
"37542",4.18217671667342,1,1,0.75
"37543",3.91076565177272,1,1,0.75
"37544",5.20287685246314,1,1,0.75
"37545",4.86184172705411,1,1,0.75
"37546",4.64858260537573,1,1,0.75
"37547",3.81495397135504,1,1,0.75
"37548",4.32287301257437,1,1,0.75
"37549",4.14441657038867,1,1,0.75
"37550",4.97366358055058,1,1,0.75
"37551",4.34964548067137,1,1,0.75
"37552",3.56493097125099,1,1,0.75
"37553",4.95671231721935,1,1,0.75
"37554",3.86212902652735,1,1,0.75
"37555",5.24992839846387,1,1,0.75
"37556",5.8023744517269,1,1,0.75
"37557",4.48642589707134,1,1,0.75
"37558",4.7783793707733,1,1,0.75
"37559",4.69178173314903,1,1,0.75
"37560",4.28448380290887,1,1,0.75
"37561",5.08780729179167,1,1,0.75
"37562",3.68069353350466,1,1,0.75
"37563",5.67410105124462,1,1,0.75
"37564",5.27494845524807,1,1,0.75
"37565",4.58851387249175,1,1,0.75
"37566",5.18343142682077,1,1,0.75
"37567",4.95108706418941,1,1,0.75
"37568",4.63716176904769,1,1,0.75
"37569",4.16912148070389,1,1,0.75
"37570",4.09243742038691,1,1,0.75
"37571",3.98989051828762,1,1,0.75
"37572",4.28080284602947,1,1,0.75
"37573",5.94692944310211,1,1,0.75
"37574",4.55776287194,1,1,0.75
"37575",4.55422367899211,1,1,0.75
"37576",3.56251358492757,1,1,0.75
"37577",4.39421265770104,1,1,0.75
"37578",3.57124024987387,1,1,0.75
"37579",4.15522795266439,1,1,0.75
"37580",4.26972400431551,1,1,0.75
"37581",4.71608530846413,1,1,0.75
"37582",4.18779277869972,1,1,0.75
"37583",4.10682566878774,1,1,0.75
"37584",4.47709917809386,1,1,0.75
"37585",3.72469986547797,1,1,0.75
"37586",3.87791174765296,1,1,0.75
"37587",3.51413924786012,1,1,0.75
"37588",5.53420827481365,1,1,0.75
"37589",3.96218977100593,1,1,0.75
"37590",3.82467758390376,1,1,0.75
"37591",3.91125226084638,1,1,0.75
"37592",3.95945834494858,1,1,0.75
"37593",4.7118186919424,1,1,0.75
"37594",5.29777214190127,1,1,0.75
"37595",3.57652481309745,1,1,0.75
"37596",4.26342657480881,1,1,0.75
"37597",4.57716543304782,1,1,0.75
"37598",5.56729764181243,1,1,0.75
"37599",3.44009973548721,1,1,0.75
"37600",5.05742100279403,1,1,0.75
"37601",5.2913890855618,1,1,0.75
"37602",5.00547745759323,1,1,0.75
"37603",3.35317999205085,1,1,0.75
"37604",4.3460737945624,1,1,0.75
"37605",4.30859764786657,1,1,0.75
"37606",4.23746920338044,1,1,0.75
"37607",5.85362461960169,1,1,0.75
"37608",4.267714618629,1,1,0.75
"37609",4.76846106508492,1,1,0.75
"37610",5.5163998863772,1,1,0.75
"37611",3.37970095709669,1,1,0.75
"37612",3.95055584557687,1,1,0.75
"37613",5.17301300714113,1,1,0.75
"37614",3.8609074926451,1,1,0.75
"37615",4.88331663921671,1,1,0.75
"37616",4.8736008668424,1,1,0.75
"37617",4.17221986905805,1,1,0.75
"37618",3.61869353138982,1,1,0.75
"37619",3.63216970257803,1,1,0.75
"37620",4.33104422822064,1,1,0.75
"37621",5.06072101051598,1,1,0.75
"37622",5.39078468216903,1,1,0.75
"37623",4.35131225712096,1,1,0.75
"37624",5.23679316830338,1,1,0.75
"37625",4.64105903397697,1,1,0.75
"37626",4.62022597027113,1,1,0.75
"37627",4.65791528528705,1,1,0.75
"37628",3.91102577936891,1,1,0.75
"37629",4.06732291293241,1,1,0.75
"37630",4.30323272158146,1,1,0.75
"37631",5.24714418977177,1,1,0.75
"37632",4.74780859487019,1,1,0.75
"37633",5.11480009246464,1,1,0.75
"37634",4.84727662268051,1,1,0.75
"37635",4.37261102789159,1,1,0.75
"37636",4.99768357890652,1,1,0.75
"37637",4.10727224270214,1,1,0.75
"37638",5.1346184298781,1,1,0.75
"37639",5.15861800021531,1,1,0.75
"37640",4.26786745942769,1,1,0.75
"37641",3.74128904558334,1,1,0.75
"37642",4.49607850048082,1,1,0.75
"37643",5.23060270290315,1,1,0.75
"37644",3.87149687976019,1,1,0.75
"37645",5.44696633369219,1,1,0.75
"37646",3.6960647049899,1,1,0.75
"37647",4.89525281642581,1,1,0.75
"37648",3.69134733811528,1,1,0.75
"37649",3.64947356204601,1,1,0.75
"37650",4.531555927722,1,1,0.75
"37651",3.58040839984993,1,1,0.75
"37652",5.55478342447054,1,1,0.75
"37653",5.5978935429295,1,1,0.75
"37654",4.57882617075562,1,1,0.75
"37655",4.05441638805415,1,1,0.75
"37656",4.21571512507442,1,1,0.75
"37657",4.84052529309067,1,1,0.75
"37658",4.37676829062122,1,1,0.75
"37659",4.56710761756519,1,1,0.75
"37660",4.69709403478059,1,1,0.75
"37661",3.77011146296419,1,1,0.75
"37662",3.84868660434132,1,1,0.75
"37663",3.54643147063786,1,1,0.75
"37664",5.07400363011897,1,1,0.75
"37665",3.31363248402617,1,1,0.75
"37666",4.74247541468277,1,1,0.75
"37667",3.98789628738558,1,1,0.75
"37668",4.14637547790773,1,1,0.75
"37669",3.90682666589091,1,1,0.75
"37670",3.98874914713474,1,1,0.75
"37671",4.13130452019125,1,1,0.75
"37672",4.87434469707054,1,1,0.75
"37673",4.7231077399042,1,1,0.75
"37674",4.40618803317992,1,1,0.75
"37675",4.6525123627072,1,1,0.75
"37676",3.77636334073523,1,1,0.75
"37677",4.92287590149983,1,1,0.75
"37678",4.48956051470625,1,1,0.75
"37679",4.29951828932542,1,1,0.75
"37680",4.27160481746307,1,1,0.75
"37681",4.40536807056454,1,1,0.75
"37682",5.2072783959586,1,1,0.75
"37683",5.27169305506935,1,1,0.75
"37684",3.59286052226041,1,1,0.75
"37685",3.372316000312,1,1,0.75
"37686",3.51886231679086,1,1,0.75
"37687",3.59330567803677,1,1,0.75
"37688",4.20556893531895,1,1,0.75
"37689",4.83046856623532,1,1,0.75
"37690",5.06360423672216,1,1,0.75
"37691",4.24566717228748,1,1,0.75
"37692",3.98160249857798,1,1,0.75
"37693",4.4744450066727,1,1,0.75
"37694",4.90941548012877,1,1,0.75
"37695",5.79596014318676,1,1,0.75
"37696",3.24587878905733,1,1,0.75
"37697",3.51186193420749,1,1,0.75
"37698",3.67436777394298,1,1,0.75
"37699",4.13971207840246,1,1,0.75
"37700",4.81428560726671,1,1,0.75
"37701",4.63956647060255,1,1,0.75
"37702",3.75381089166133,1,1,0.75
"37703",3.58083046499472,1,1,0.75
"37704",4.15928125321325,1,1,0.75
"37705",3.82040600023316,1,1,0.75
"37706",4.09665441035746,1,1,0.75
"37707",4.11364231542843,1,1,0.75
"37708",3.77874264895131,1,1,0.75
"37709",5.0749484742369,1,1,0.75
"37710",4.2251028555209,1,1,0.75
"37711",4.09378595474855,1,1,0.75
"37712",5.22332600505152,1,1,0.75
"37713",4.28550492153905,1,1,0.75
"37714",5.6566150855662,1,1,0.75
"37715",4.65271926687874,1,1,0.75
"37716",4.86054155550746,1,1,0.75
"37717",5.71330005329467,1,1,0.75
"37718",4.31549201038117,1,1,0.75
"37719",4.86712806288587,1,1,0.75
"37720",4.72578033711973,1,1,0.75
"37721",4.21578567947227,1,1,0.75
"37722",4.37914642274204,1,1,0.75
"37723",4.71420260303598,1,1,0.75
"37724",4.03871113506866,1,1,0.75
"37725",4.90323636832166,1,1,0.75
"37726",5.13337471936506,1,1,0.75
"37727",4.08190836049444,1,1,0.75
"37728",4.84075359117395,1,1,0.75
"37729",5.01359301102204,1,1,0.75
"37730",4.06730430735494,1,1,0.75
"37731",4.20681124477783,1,1,0.75
"37732",3.44448512198259,1,1,0.75
"37733",4.83084753301147,1,1,0.75
"37734",4.14762981793184,1,1,0.75
"37735",4.68353826069798,1,1,0.75
"37736",4.55140652517472,1,1,0.75
"37737",5.38884618075904,1,1,0.75
"37738",3.45407266224591,1,1,0.75
"37739",3.83652415086414,1,1,0.75
"37740",3.88584559459619,1,1,0.75
"37741",3.73519843102947,1,1,0.75
"37742",4.5891761006756,1,1,0.75
"37743",4.62230354494753,1,1,0.75
"37744",3.52576341263008,1,1,0.75
"37745",4.66929703438796,1,1,0.75
"37746",3.65725980010648,1,1,0.75
"37747",3.53152865558749,1,1,0.75
"37748",4.43249711880325,1,1,0.75
"37749",4.32531947174469,1,1,0.75
"37750",4.1852352821956,1,1,0.75
"37751",3.61450887729105,1,1,0.75
"37752",3.95049077513371,1,1,0.75
"37753",4.70203732046936,1,1,0.75
"37754",4.39694866332954,1,1,0.75
"37755",4.42783534903347,1,1,0.75
"37756",3.73232200244532,1,1,0.75
"37757",4.33896615440629,1,1,0.75
"37758",4.36624823045728,1,1,0.75
"37759",4.09766244130992,1,1,0.75
"37760",5.43052936451747,1,1,0.75
"37761",4.4439340341232,1,1,0.75
"37762",5.0172536202532,1,1,0.75
"37763",4.49868112466783,1,1,0.75
"37764",4.23139186087276,1,1,0.75
"37765",5.20080048789847,1,1,0.75
"37766",4.30143625937535,1,1,0.75
"37767",4.17116661643499,1,1,0.75
"37768",3.27189898061832,1,1,0.75
"37769",4.01295529528547,1,1,0.75
"37770",4.31745921208828,1,1,0.75
"37771",4.53667800358346,1,1,0.75
"37772",3.94176419380026,1,1,0.75
"37773",3.71774020542152,1,1,0.75
"37774",5.24145490092269,1,1,0.75
"37775",5.699195146329,1,1,0.75
"37776",3.68623665200373,1,1,0.75
"37777",3.27888986505075,1,1,0.75
"37778",4.85207358247488,1,1,0.75
"37779",4.37063460085715,1,1,0.75
"37780",3.99734313701677,1,1,0.75
"37781",3.54714995652205,1,1,0.75
"37782",3.67227822432399,1,1,0.75
"37783",5.59990527024257,1,1,0.75
"37784",4.78762852205997,1,1,0.75
"37785",4.76507445870599,1,1,0.75
"37786",3.67871428282598,1,1,0.75
"37787",4.33799292136839,1,1,0.75
"37788",4.65621854934429,1,1,0.75
"37789",4.46153790417724,1,1,0.75
"37790",3.57591257526747,1,1,0.75
"37791",3.48096007960703,1,1,0.75
"37792",4.14489768690852,1,1,0.75
"37793",4.67766114521713,1,1,0.75
"37794",5.71465794536365,1,1,0.75
"37795",3.702045160568,1,1,0.75
"37796",3.65861136525076,1,1,0.75
"37797",4.33573776173915,1,1,0.75
"37798",5.04168839604549,1,1,0.75
"37799",4.59425828594759,1,1,0.75
"37800",4.59531729534235,1,1,0.75
"37801",4.08240586857338,1,1,0.75
"37802",4.28982221807589,1,1,0.75
"37803",4.69802979126997,1,1,0.75
"37804",5.80521889248665,1,1,0.75
"37805",4.0141105858087,1,1,0.75
"37806",4.57418479463362,1,1,0.75
"37807",5.38197604901803,1,1,0.75
"37808",5.09901813273479,1,1,0.75
"37809",4.69361470191028,1,1,0.75
"37810",4.76555242704426,1,1,0.75
"37811",5.6274471020609,1,1,0.75
"37812",4.32106680025889,1,1,0.75
"37813",3.36982967633913,1,1,0.75
"37814",4.8282865772465,1,1,0.75
"37815",3.99894593806866,1,1,0.75
"37816",5.03061264567872,1,1,0.75
"37817",5.38961291595215,1,1,0.75
"37818",3.55565665015749,1,1,0.75
"37819",5.47325545465215,1,1,0.75
"37820",4.29809116208741,1,1,0.75
"37821",3.32810160860333,1,1,0.75
"37822",4.06982079238363,1,1,0.75
"37823",4.72603835710616,1,1,0.75
"37824",4.56883817221367,1,1,0.75
"37825",4.9851864146793,1,1,0.75
"37826",4.51955573537685,1,1,0.75
"37827",4.48226793015706,1,1,0.75
"37828",3.65107723369064,1,1,0.75
"37829",4.01118159484802,1,1,0.75
"37830",3.79061668908123,1,1,0.75
"37831",3.21373539323302,1,1,0.75
"37832",3.53432765086808,1,1,0.75
"37833",4.1772117942812,1,1,0.75
"37834",4.12844869307921,1,1,0.75
"37835",4.06044924461173,1,1,0.75
"37836",4.35492526468091,1,1,0.75
"37837",4.71419467493254,1,1,0.75
"37838",4.74378924255344,1,1,0.75
"37839",4.80416651700549,1,1,0.75
"37840",4.71308154381693,1,1,0.75
"37841",4.70849827052885,1,1,0.75
"37842",4.60085679218136,1,1,0.75
"37843",4.06492529202328,1,1,0.75
"37844",3.89915362738827,1,1,0.75
"37845",4.01930147186571,1,1,0.75
"37846",5.17216191154939,1,1,0.75
"37847",3.52198157680292,1,1,0.75
"37848",4.7475383224826,1,1,0.75
"37849",5.21985987687455,1,1,0.75
"37850",6.07912556766041,1,1,0.75
"37851",4.63371575707209,1,1,0.75
"37852",4.9154827058805,1,1,0.75
"37853",4.29232618977974,1,1,0.75
"37854",4.72724954686834,1,1,0.75
"37855",4.69269730253621,1,1,0.75
"37856",6.04221863757741,1,1,0.75
"37857",3.20266654308915,1,1,0.75
"37858",3.7200447415452,1,1,0.75
"37859",5.48629396813273,1,1,0.75
"37860",3.94007562909046,1,1,0.75
"37861",5.66099151393352,1,1,0.75
"37862",3.79513760129656,1,1,0.75
"37863",4.87994245252146,1,1,0.75
"37864",4.03411009700554,1,1,0.75
"37865",5.6254719138614,1,1,0.75
"37866",3.91259153789966,1,1,0.75
"37867",5.68514205865923,1,1,0.75
"37868",4.0518023420233,1,1,0.75
"37869",4.14680386060632,1,1,0.75
"37870",4.06419379607825,1,1,0.75
"37871",4.93952413210541,1,1,0.75
"37872",3.94117921793263,1,1,0.75
"37873",4.04705077810038,1,1,0.75
"37874",5.59010752642872,1,1,0.75
"37875",3.9977237312311,1,1,0.75
"37876",5.41762647358346,1,1,0.75
"37877",4.37318743272809,1,1,0.75
"37878",4.06092693489814,1,1,0.75
"37879",5.12945066340779,1,1,0.75
"37880",4.50429127934453,1,1,0.75
"37881",5.15281275384317,1,1,0.75
"37882",3.95428552789731,1,1,0.75
"37883",4.10849056511466,1,1,0.75
"37884",4.94330153371754,1,1,0.75
"37885",4.39511492624086,1,1,0.75
"37886",4.00368670631869,1,1,0.75
"37887",4.67974960871225,1,1,0.75
"37888",3.31043077910962,1,1,0.75
"37889",4.66402450190214,1,1,0.75
"37890",4.04725693617779,1,1,0.75
"37891",3.92873352613937,1,1,0.75
"37892",4.72355304232753,1,1,0.75
"37893",4.44729067335636,1,1,0.75
"37894",5.63780489952716,1,1,0.75
"37895",4.39085169658122,1,1,0.75
"37896",3.96257644168744,1,1,0.75
"37897",4.88718200133264,1,1,0.75
"37898",3.58325522014503,1,1,0.75
"37899",3.91538029848671,1,1,0.75
"37900",3.31855318439756,1,1,0.75
"37901",3.61365001058779,1,1,0.75
"37902",5.0673773497922,1,1,0.75
"37903",4.16724493601429,1,1,0.75
"37904",5.07666565707854,1,1,0.75
"37905",4.40390428654096,1,1,0.75
"37906",4.57299261069436,1,1,0.75
"37907",4.73412560421249,1,1,0.75
"37908",4.37695972569412,1,1,0.75
"37909",3.86584625099677,1,1,0.75
"37910",4.5298321048396,1,1,0.75
"37911",3.36699942604094,1,1,0.75
"37912",4.71326441398746,1,1,0.75
"37913",4.11021940140948,1,1,0.75
"37914",4.38467580042362,1,1,0.75
"37915",4.03657823736696,1,1,0.75
"37916",5.06579906309336,1,1,0.75
"37917",4.54713026987799,1,1,0.75
"37918",3.52322832832099,1,1,0.75
"37919",4.83643588314084,1,1,0.75
"37920",4.28014634888844,1,1,0.75
"37921",4.83342846808907,1,1,0.75
"37922",3.99081979136303,1,1,0.75
"37923",3.92375495360826,1,1,0.75
"37924",5.12404411232671,1,1,0.75
"37925",3.40535888068616,1,1,0.75
"37926",4.52316731170745,1,1,0.75
"37927",4.25599673354521,1,1,0.75
"37928",4.01674854182472,1,1,0.75
"37929",4.16143406322596,1,1,0.75
"37930",4.68168253838192,1,1,0.75
"37931",3.54259628042135,1,1,0.75
"37932",4.26992370913395,1,1,0.75
"37933",3.79349449720346,1,1,0.75
"37934",5.45482366895496,1,1,0.75
"37935",4.51956154489941,1,1,0.75
"37936",4.0495441738057,1,1,0.75
"37937",4.27719049341641,1,1,0.75
"37938",5.1470986834881,1,1,0.75
"37939",4.76195053469175,1,1,0.75
"37940",3.67705967783014,1,1,0.75
"37941",4.51301313829745,1,1,0.75
"37942",4.12431836663764,1,1,0.75
"37943",4.61492633306981,1,1,0.75
"37944",5.10219105365078,1,1,0.75
"37945",3.71960429404322,1,1,0.75
"37946",5.55159746434507,1,1,0.75
"37947",3.94149788294231,1,1,0.75
"37948",4.24380030663077,1,1,0.75
"37949",3.92398075224098,1,1,0.75
"37950",4.23138146169708,1,1,0.75
"37951",4.86053277630491,1,1,0.75
"37952",5.47909182827883,1,1,0.75
"37953",3.96507557749382,1,1,0.75
"37954",4.25314161588838,1,1,0.75
"37955",4.49011698227185,1,1,0.75
"37956",3.85324519233367,1,1,0.75
"37957",3.88286074791229,1,1,0.75
"37958",4.30988605950638,1,1,0.75
"37959",4.26363733237207,1,1,0.75
"37960",4.44359593715463,1,1,0.75
"37961",5.5154784813664,1,1,0.75
"37962",4.89641841403254,1,1,0.75
"37963",4.08165217500798,1,1,0.75
"37964",3.35956166220115,1,1,0.75
"37965",4.0615660282664,1,1,0.75
"37966",4.18272955054134,1,1,0.75
"37967",4.13875766912565,1,1,0.75
"37968",4.23637165350183,1,1,0.75
"37969",3.64523020855791,1,1,0.75
"37970",4.42588029122018,1,1,0.75
"37971",4.68535055556078,1,1,0.75
"37972",5.24276643432108,1,1,0.75
"37973",4.50505964613562,1,1,0.75
"37974",4.39971445885882,1,1,0.75
"37975",4.57518989221623,1,1,0.75
"37976",5.2719565646999,1,1,0.75
"37977",4.9543327738334,1,1,0.75
"37978",4.32721181225919,1,1,0.75
"37979",3.67199477371997,1,1,0.75
"37980",5.05153535454213,1,1,0.75
"37981",3.56300714795043,1,1,0.75
"37982",3.77889955276636,1,1,0.75
"37983",3.65694428318353,1,1,0.75
